[14/04/2026  1:00:02.01] Starting weather retry 
[WeatherRetry] HTTP 429 for 2013-02-09
[WeatherRetry] HTTP 429 for 2013-02-09
[WeatherRetry] HTTP 429 for 2013-02-10
[WeatherRetry] HTTP 429 for 2013-02-10
[WeatherRetry] HTTP 429 for 2013-02-10
[WeatherRetry] HTTP 429 for 2013-02-10
[WeatherRetry] HTTP 429 for 2013-02-10
[WeatherRetry] HTTP 429 for 2013-02-10
[WeatherRetry] HTTP 429 for 2013-02-10
[WeatherRetry] HTTP 429 for 2013-02-10
[WeatherRetry] HTTP 429 for 2013-02-15
[WeatherRetry] HTTP 429 for 2013-02-16
[WeatherRetry] HTTP 429 for 2013-02-16
[WeatherRetry] HTTP 429 for 2013-02-17
[WeatherRetry] HTTP 429 for 2013-02-17
[WeatherRetry] HTTP 429 for 2013-02-17
[WeatherRetry] HTTP 429 for 2013-02-17
[WeatherRetry] HTTP 429 for 2013-02-17
[WeatherRetry] HTTP 429 for 2013-02-17
[WeatherRetry] HTTP 429 for 2013-02-18
[WeatherRetry] HTTP 429 for 2013-02-23
[WeatherRetry] HTTP 429 for 2013-02-24
[WeatherRetry] HTTP 429 for 2013-02-24
[WeatherRetry] HTTP 429 for 2013-02-24
[WeatherRetry] HTTP 429 for 2013-02-24
[WeatherRetry] HTTP 429 for 2013-02-24
[WeatherRetry] HTTP 429 for 2013-02-24
[WeatherRetry] HTTP 429 for 2013-02-25
[WeatherRetry] HTTP 429 for 2013-02-25
[WeatherRetry] HTTP 429 for 2013-02-26
[WeatherRetry] HTTP 429 for 2013-03-01
[WeatherRetry] HTTP 429 for 2013-03-02
[WeatherRetry] HTTP 429 for 2013-03-03
[WeatherRetry] HTTP 429 for 2013-03-03
[WeatherRetry] HTTP 429 for 2013-03-03
[WeatherRetry] HTTP 429 for 2013-03-03
[WeatherRetry] HTTP 429 for 2013-03-03
[WeatherRetry] HTTP 429 for 2013-03-03
[WeatherRetry] HTTP 429 for 2013-03-03
[WeatherRetry] HTTP 429 for 2013-03-03
[WeatherRetry] HTTP 429 for 2013-03-08
[WeatherRetry] HTTP 429 for 2013-03-09
[WeatherRetry] HTTP 429 for 2013-03-10
[WeatherRetry] HTTP 429 for 2013-03-10
[WeatherRetry] HTTP 429 for 2013-03-10
[WeatherRetry] HTTP 429 for 2013-03-10
[WeatherRetry] HTTP 429 for 2013-03-10
[WeatherRetry] HTTP 429 for 2013-03-10
[WeatherRetry] HTTP 429 for 2013-03-10
[WeatherRetry] HTTP 429 for 2013-03-10
[WeatherRetry] HTTP 429 for 2013-03-16
[WeatherRetry] HTTP 429 for 2013-03-16
[WeatherRetry] HTTP 429 for 2013-03-17
[WeatherRetry] HTTP 429 for 2013-03-17
[WeatherRetry] HTTP 429 for 2013-03-17
[WeatherRetry] HTTP 429 for 2013-03-17
[WeatherRetry] HTTP 429 for 2013-03-17
[WeatherRetry] HTTP 429 for 2013-03-17
[WeatherRetry] HTTP 429 for 2013-03-17
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-03-30
[WeatherRetry] HTTP 429 for 2013-04-03
[WeatherRetry] HTTP 429 for 2013-04-06
[WeatherRetry] HTTP 429 for 2013-04-06
[WeatherRetry] HTTP 429 for 2013-04-07
[WeatherRetry] HTTP 429 for 2013-04-07
[WeatherRetry] HTTP 429 for 2013-04-07
[WeatherRetry] HTTP 429 for 2013-04-07
[WeatherRetry] HTTP 429 for 2013-04-07
[WeatherRetry] HTTP 429 for 2013-04-07
[WeatherRetry] HTTP 429 for 2013-04-07
[WeatherRetry] HTTP 429 for 2013-04-08
[WeatherRetry] HTTP 429 for 2013-04-13
[WeatherRetry] HTTP 429 for 2013-04-13
[WeatherRetry] HTTP 429 for 2013-04-14
[WeatherRetry] HTTP 429 for 2013-04-14
[WeatherRetry] HTTP 429 for 2013-04-14
[WeatherRetry] HTTP 429 for 2013-04-14
[WeatherRetry] HTTP 429 for 2013-04-14
[WeatherRetry] HTTP 429 for 2013-04-14
[WeatherRetry] HTTP 429 for 2013-04-14
[WeatherRetry] HTTP 429 for 2013-04-15
[WeatherRetry] HTTP 429 for 2013-04-20
[WeatherRetry] HTTP 429 for 2013-04-20
[WeatherRetry] HTTP 429 for 2013-04-21
[WeatherRetry] HTTP 429 for 2013-04-21
[WeatherRetry] HTTP 429 for 2013-04-21
[WeatherRetry] HTTP 429 for 2013-04-21
[WeatherRetry] HTTP 429 for 2013-04-21
[WeatherRetry] HTTP 429 for 2013-04-21
[WeatherRetry] HTTP 429 for 2013-04-21
[WeatherRetry] HTTP 429 for 2013-04-21
[WeatherRetry] HTTP 429 for 2013-04-27
[WeatherRetry] HTTP 429 for 2013-04-27
[WeatherRetry] HTTP 429 for 2013-04-27
[WeatherRetry] HTTP 429 for 2013-04-28
[WeatherRetry] HTTP 429 for 2013-04-28
[WeatherRetry] HTTP 429 for 2013-04-28
[WeatherRetry] HTTP 429 for 2013-04-28
[WeatherRetry] HTTP 429 for 2013-04-28
[WeatherRetry] HTTP 429 for 2013-04-28
[WeatherRetry] HTTP 429 for 2013-04-28
[WeatherRetry] HTTP 429 for 2013-05-04
[WeatherRetry] HTTP 429 for 2013-05-04
[WeatherRetry] HTTP 429 for 2013-05-05
[WeatherRetry] HTTP 429 for 2013-05-05
[WeatherRetry] HTTP 429 for 2013-05-05
[WeatherRetry] HTTP 429 for 2013-05-05
[WeatherRetry] HTTP 429 for 2013-05-05
[WeatherRetry] HTTP 429 for 2013-05-05
[WeatherRetry] HTTP 429 for 2013-05-05
[WeatherRetry] HTTP 429 for 2013-05-05
[WeatherRetry] HTTP 429 for 2013-05-07
[WeatherRetry] HTTP 429 for 2013-05-08
[WeatherRetry] HTTP 429 for 2013-05-08
[WeatherRetry] HTTP 429 for 2013-05-08
[WeatherRetry] HTTP 429 for 2013-05-08
[WeatherRetry] HTTP 429 for 2013-05-08
[WeatherRetry] HTTP 429 for 2013-05-08
[WeatherRetry] HTTP 429 for 2013-05-08
[WeatherRetry] HTTP 429 for 2013-05-08
[WeatherRetry] HTTP 429 for 2013-05-08
[WeatherRetry] HTTP 429 for 2013-05-11
[WeatherRetry] HTTP 429 for 2013-05-11
[WeatherRetry] HTTP 429 for 2013-05-12
[WeatherRetry] HTTP 429 for 2013-05-12
[WeatherRetry] HTTP 429 for 2013-05-12
[WeatherRetry] HTTP 429 for 2013-05-12
[WeatherRetry] HTTP 429 for 2013-05-12
[WeatherRetry] HTTP 429 for 2013-05-12
[WeatherRetry] HTTP 429 for 2013-05-12
[WeatherRetry] HTTP 429 for 2013-05-12
[WeatherRetry] HTTP 429 for 2013-05-18
[WeatherRetry] HTTP 429 for 2013-05-19
[WeatherRetry] HTTP 429 for 2013-05-19
[WeatherRetry] HTTP 429 for 2013-05-19
[WeatherRetry] HTTP 429 for 2013-05-19
[WeatherRetry] HTTP 429 for 2013-05-19
[WeatherRetry] HTTP 429 for 2013-05-19
[WeatherRetry] HTTP 429 for 2013-05-19
[WeatherRetry] HTTP 429 for 2013-05-19
[WeatherRetry] HTTP 429 for 2013-05-19
[WeatherRetry] HTTP 429 for 2011-09-09
[WeatherRetry] HTTP 429 for 2011-09-10
[WeatherRetry] HTTP 429 for 2011-09-11
[WeatherRetry] HTTP 429 for 2011-09-11
[WeatherRetry] HTTP 429 for 2011-09-11
[WeatherRetry] HTTP 429 for 2011-09-11
[WeatherRetry] HTTP 429 for 2011-09-11
[WeatherRetry] HTTP 429 for 2011-09-11
[WeatherRetry] HTTP 429 for 2011-09-11
[WeatherRetry] HTTP 429 for 2011-09-11
[WeatherRetry] HTTP 429 for 2011-09-17
[WeatherRetry] HTTP 429 for 2011-09-17
[WeatherRetry] HTTP 429 for 2011-09-18
[WeatherRetry] HTTP 429 for 2011-09-18
[WeatherRetry] HTTP 429 for 2011-09-18
[WeatherRetry] HTTP 429 for 2011-09-18
[WeatherRetry] HTTP 429 for 2011-09-18
[WeatherRetry] HTTP 429 for 2011-09-18
[WeatherRetry] HTTP 429 for 2011-09-18
[WeatherRetry] HTTP 429 for 2011-09-18
[WeatherRetry] HTTP 429 for 2011-09-20
[WeatherRetry] HTTP 429 for 2011-09-21
[WeatherRetry] HTTP 429 for 2011-09-21
[WeatherRetry] HTTP 429 for 2011-09-21
[WeatherRetry] HTTP 429 for 2011-09-21
[WeatherRetry] HTTP 429 for 2011-09-21
[WeatherRetry] HTTP 429 for 2011-09-21
[WeatherRetry] HTTP 429 for 2011-09-21
[WeatherRetry] HTTP 429 for 2011-09-21
[WeatherRetry] HTTP 429 for 2011-09-22
[WeatherRetry] HTTP 429 for 2011-09-24
[WeatherRetry] HTTP 429 for 2011-09-24
[WeatherRetry] HTTP 429 for 2011-09-24
[WeatherRetry] HTTP 429 for 2011-09-25
[WeatherRetry] HTTP 429 for 2011-09-25
[WeatherRetry] HTTP 429 for 2011-09-25
[WeatherRetry] HTTP 429 for 2011-09-25
[WeatherRetry] HTTP 429 for 2011-09-25
[WeatherRetry] HTTP 429 for 2011-09-25
[WeatherRetry] HTTP 429 for 2011-09-25
[WeatherRetry] HTTP 429 for 2011-10-01
[WeatherRetry] HTTP 429 for 2011-10-01
[WeatherRetry] HTTP 429 for 2011-10-02
[WeatherRetry] HTTP 429 for 2011-10-02
[WeatherRetry] HTTP 429 for 2011-10-02
[WeatherRetry] HTTP 429 for 2011-10-02
[WeatherRetry] HTTP 429 for 2011-10-02
[WeatherRetry] HTTP 429 for 2011-10-02
[WeatherRetry] HTTP 429 for 2011-10-02
[WeatherRetry] HTTP 429 for 2011-10-02
[WeatherRetry] HTTP 429 for 2011-10-15
[WeatherRetry] HTTP 429 for 2011-10-15
[WeatherRetry] HTTP 429 for 2011-10-15

============================================================
  EdgeLab Weather Cache Retry
============================================================
  Cache : C:\Users\amarr\OneDrive\Desktop\EDGELAB\edgelab\weather_cache.csv
  Limit : 10000 rows (test mode)

  Total cache rows   : 131,149
  Populated rows     : 90,461
  Null rows          : 40,688
  Rows to retry      : 40,688
  (capped at 10000 for test run)

  Starting retry...

  [  1.0%]  Processed 100/10,000  filled=100  no_data=0  no_coords=0
  [  2.0%]  Processed 200/10,000  filled=200  no_data=0  no_coords=0
  [  3.0%]  Processed 300/10,000  filled=300  no_data=0  no_coords=0
  [  4.0%]  Processed 400/10,000  filled=400  no_data=0  no_coords=0
  [  5.0%]  Processed 500/10,000  filled=500  no_data=0  no_coords=0
  >>> Checkpoint saved at 500 fetches
  [  6.0%]  Processed 600/10,000  filled=600  no_data=0  no_coords=0
  [  7.0%]  Processed 700/10,000  filled=700  no_data=0  no_coords=0
  [  8.0%]  Processed 800/10,000  filled=800  no_data=0  no_coords=0
  [  9.0%]  Processed 900/10,000  filled=900  no_data=0  no_coords=0
  [ 10.0%]  Processed 1,000/10,000  filled=1,000  no_data=0  no_coords=0
  >>> Checkpoint saved at 1,000 fetches
  [ 11.0%]  Processed 1,100/10,000  filled=1,100  no_data=0  no_coords=0
  [ 12.0%]  Processed 1,200/10,000  filled=1,200  no_data=0  no_coords=0
  [ 13.0%]  Processed 1,300/10,000  filled=1,300  no_data=0  no_coords=0
  [ 14.0%]  Processed 1,400/10,000  filled=1,400  no_data=0  no_coords=0
  [ 15.0%]  Processed 1,500/10,000  filled=1,500  no_data=0  no_coords=0
  >>> Checkpoint saved at 1,500 fetches
  [ 16.0%]  Processed 1,600/10,000  filled=1,600  no_data=0  no_coords=0
  [ 17.0%]  Processed 1,700/10,000  filled=1,700  no_data=0  no_coords=0
  [ 18.0%]  Processed 1,800/10,000  filled=1,800  no_data=0  no_coords=0
  [ 19.0%]  Processed 1,900/10,000  filled=1,900  no_data=0  no_coords=0
  [ 20.0%]  Processed 2,000/10,000  filled=2,000  no_data=0  no_coords=0
  >>> Checkpoint saved at 2,000 fetches
  [ 21.0%]  Processed 2,100/10,000  filled=2,100  no_data=0  no_coords=0
  [ 22.0%]  Processed 2,200/10,000  filled=2,200  no_data=0  no_coords=0
  [ 23.0%]  Processed 2,300/10,000  filled=2,300  no_data=0  no_coords=0
  [ 24.0%]  Processed 2,400/10,000  filled=2,400  no_data=0  no_coords=0
  [ 25.0%]  Processed 2,500/10,000  filled=2,500  no_data=0  no_coords=0
  >>> Checkpoint saved at 2,500 fetches
  [ 26.0%]  Processed 2,600/10,000  filled=2,600  no_data=0  no_coords=0
  [ 27.0%]  Processed 2,700/10,000  filled=2,700  no_data=0  no_coords=0
  [ 28.0%]  Processed 2,800/10,000  filled=2,800  no_data=0  no_coords=0
  [ 29.0%]  Processed 2,900/10,000  filled=2,900  no_data=0  no_coords=0
  [ 30.0%]  Processed 3,000/10,000  filled=3,000  no_data=0  no_coords=0
  >>> Checkpoint saved at 3,000 fetches
  [ 31.0%]  Processed 3,100/10,000  filled=3,100  no_data=0  no_coords=0
  [ 32.0%]  Processed 3,200/10,000  filled=3,200  no_data=0  no_coords=0
  [ 33.0%]  Processed 3,300/10,000  filled=3,300  no_data=0  no_coords=0
  [ 34.0%]  Processed 3,400/10,000  filled=3,400  no_data=0  no_coords=0
  [ 35.0%]  Processed 3,500/10,000  filled=3,500  no_data=0  no_coords=0
  >>> Checkpoint saved at 3,500 fetches
  [ 36.0%]  Processed 3,600/10,000  filled=3,600  no_data=0  no_coords=0
  [ 37.0%]  Processed 3,700/10,000  filled=3,700  no_data=0  no_coords=0
  [ 38.0%]  Processed 3,800/10,000  filled=3,800  no_data=0  no_coords=0
  [ 39.0%]  Processed 3,900/10,000  filled=3,900  no_data=0  no_coords=0
  [ 40.0%]  Processed 4,000/10,000  filled=4,000  no_data=0  no_coords=0
  >>> Checkpoint saved at 4,000 fetches
  [ 41.0%]  Processed 4,100/10,000  filled=4,100  no_data=0  no_coords=0
  [ 42.0%]  Processed 4,200/10,000  filled=4,200  no_data=0  no_coords=0
  [ 43.0%]  Processed 4,300/10,000  filled=4,300  no_data=0  no_coords=0
  [ 44.0%]  Processed 4,400/10,000  filled=4,400  no_data=0  no_coords=0
  [ 45.0%]  Processed 4,500/10,000  filled=4,500  no_data=0  no_coords=0
  >>> Checkpoint saved at 4,500 fetches
  [ 46.0%]  Processed 4,600/10,000  filled=4,600  no_data=0  no_coords=0
  [ 47.0%]  Processed 4,700/10,000  filled=4,700  no_data=0  no_coords=0
  [ 48.0%]  Processed 4,800/10,000  filled=4,800  no_data=0  no_coords=0
  [ 49.0%]  Processed 4,900/10,000  filled=4,900  no_data=0  no_coords=0
  [ 50.0%]  Processed 5,000/10,000  filled=5,000  no_data=0  no_coords=0
  >>> Checkpoint saved at 5,000 fetches
  [ 51.0%]  Processed 5,100/10,000  filled=5,100  no_data=0  no_coords=0
  [ 52.0%]  Processed 5,200/10,000  filled=5,200  no_data=0  no_coords=0
  [ 53.0%]  Processed 5,300/10,000  filled=5,300  no_data=0  no_coords=0
  [ 54.0%]  Processed 5,400/10,000  filled=5,400  no_data=0  no_coords=0
  [ 55.0%]  Processed 5,500/10,000  filled=5,500  no_data=0  no_coords=0
  >>> Checkpoint saved at 5,500 fetches
  [ 56.0%]  Processed 5,600/10,000  filled=5,600  no_data=0  no_coords=0
  [ 57.0%]  Processed 5,700/10,000  filled=5,700  no_data=0  no_coords=0
  [ 58.0%]  Processed 5,800/10,000  filled=5,800  no_data=0  no_coords=0
  [ 59.0%]  Processed 5,900/10,000  filled=5,900  no_data=0  no_coords=0
  [ 60.0%]  Processed 6,000/10,000  filled=6,000  no_data=0  no_coords=0
  >>> Checkpoint saved at 6,000 fetches
  [ 61.0%]  Processed 6,100/10,000  filled=6,100  no_data=0  no_coords=0
  [ 62.0%]  Processed 6,200/10,000  filled=6,200  no_data=0  no_coords=0
  [ 63.0%]  Processed 6,300/10,000  filled=6,300  no_data=0  no_coords=0
  [ 64.0%]  Processed 6,400/10,000  filled=6,400  no_data=0  no_coords=0
  [ 65.0%]  Processed 6,500/10,000  filled=6,500  no_data=0  no_coords=0
  >>> Checkpoint saved at 6,500 fetches
  [ 66.0%]  Processed 6,600/10,000  filled=6,600  no_data=0  no_coords=0
  [ 67.0%]  Processed 6,700/10,000  filled=6,700  no_data=0  no_coords=0
  [ 68.0%]  Processed 6,800/10,000  filled=6,800  no_data=0  no_coords=0
  [ 69.0%]  Processed 6,900/10,000  filled=6,900  no_data=0  no_coords=0
  [ 70.0%]  Processed 7,000/10,000  filled=7,000  no_data=0  no_coords=0
  >>> Checkpoint saved at 7,000 fetches
  [ 71.0%]  Processed 7,100/10,000  filled=7,005  no_data=95  no_coords=0
  [ 72.0%]  Processed 7,200/10,000  filled=7,005  no_data=195  no_coords=0
  [ 73.0%]  Processed 7,300/10,000  filled=7,005  no_data=295  no_coords=0
  [ 74.0%]  Processed 7,400/10,000  filled=7,005  no_data=395  no_coords=0
  [ 75.0%]  Processed 7,500/10,000  filled=7,005  no_data=495  no_coords=0
  >>> Checkpoint saved at 7,500 fetches
  [ 76.0%]  Processed 7,600/10,000  filled=7,005  no_data=595  no_coords=0
  [ 77.0%]  Processed 7,700/10,000  filled=7,005  no_data=695  no_coords=0
  [ 78.0%]  Processed 7,800/10,000  filled=7,005  no_data=795  no_coords=0
  [ 79.0%]  Processed 7,900/10,000  filled=7,005  no_data=895  no_coords=0
  [ 80.0%]  Processed 8,000/10,000  filled=7,005  no_data=995  no_coords=0
  >>> Checkpoint saved at 8,000 fetches
  [ 81.0%]  Processed 8,100/10,000  filled=7,005  no_data=1,095  no_coords=0
  [ 82.0%]  Processed 8,200/10,000  filled=7,005  no_data=1,195  no_coords=0
  [ 83.0%]  Processed 8,300/10,000  filled=7,005  no_data=1,295  no_coords=0
  [ 84.0%]  Processed 8,400/10,000  filled=7,005  no_data=1,395  no_coords=0
  [ 85.0%]  Processed 8,500/10,000  filled=7,005  no_data=1,495  no_coords=0
  >>> Checkpoint saved at 8,500 fetches
  [ 86.0%]  Processed 8,600/10,000  filled=7,005  no_data=1,595  no_coords=0
  [ 87.0%]  Processed 8,700/10,000  filled=7,005  no_data=1,695  no_coords=0
  [ 88.0%]  Processed 8,800/10,000  filled=7,005  no_data=1,795  no_coords=0
  [ 89.0%]  Processed 8,900/10,000  filled=7,005  no_data=1,895  no_coords=0
  [ 90.0%]  Processed 9,000/10,000  filled=7,005  no_data=1,995  no_coords=0
  >>> Checkpoint saved at 9,000 fetches
  [ 91.0%]  Processed 9,100/10,000  filled=7,005  no_data=2,095  no_coords=0
  [ 92.0%]  Processed 9,200/10,000  filled=7,005  no_data=2,195  no_coords=0
  [ 93.0%]  Processed 9,300/10,000  filled=7,005  no_data=2,295  no_coords=0
  [ 94.0%]  Processed 9,400/10,000  filled=7,005  no_data=2,395  no_coords=0
  [ 95.0%]  Processed 9,500/10,000  filled=7,005  no_data=2,495  no_coords=0
  >>> Checkpoint saved at 9,500 fetches
  [ 96.0%]  Processed 9,600/10,000  filled=7,005  no_data=2,595  no_coords=0
  [ 97.0%]  Processed 9,700/10,000  filled=7,005  no_data=2,695  no_coords=0
  [ 98.0%]  Processed 9,800/10,000  filled=7,005  no_data=2,795  no_coords=0
  [ 99.0%]  Processed 9,900/10,000  filled=7,005  no_data=2,895  no_coords=0
  [100.0%]  Processed 10,000/10,000  filled=7,005  no_data=2,995  no_coords=0
  >>> Checkpoint saved at 10,000 fetches

============================================================
  RETRY COMPLETE
============================================================
  Rows attempted     : 10,000
  Fetched from API   : 10,000
  Successfully filled: 7,005
  No data returned   : 2,995  (likely permanent gaps)
  No coords found    : 0

  Cache coverage now : 97,466 / 131,149  (74.3%)
  Remaining nulls    : 33,683

  2,995 rows had no data from Open-Meteo.
  These are likely permanent — Open-Meteo archive gaps.
  Consider ERA5 via Copernicus CDS for these if coverage matters.

[14/04/2026 11:13:39.88] Weather retry done 
